Title,Authors,Published Date,Summary,ArXiv URL,PDF URL,ArXiv ID,Timestamp
On the controllability of the Kuramoto-Sivashinsky equation on multi-dimensional cylindrical domains,"Víctor Hernández-Santamaría, Subrata Majumdar",2025-08-01 17:45:59,"In this article, we investigate null controllability of the
Kuramoto-Sivashinsky (KS) equation on a cylindrical domain
$\Omega=\Omega_x\times \Omega_y$ in $\mathbb R^N$, where $\Omega_x=(0,a),$
$a>0$ and $\Omega_y$ is a smooth domain in $\mathbb R^{N-1}$. We first study
the controllability of this system by a control acting on $\{0\}\times \omega$,
$\omega\subset \Omega_y$, through the boundary term associated with the
Laplacian component. The null controllability of the linearized system is
proved using a combination of two techniques: the method of moments and
Lebeau-Robbiano strategy. We provide a necessary and sufficient condition for
the null controllability of this system along with an explicit control cost
estimate. Furthermore, we show that there exists minimal time $T_0(x_0)>0$ such
that the system is null controllable for all time $T > T_0(x_0)$ by means of an
interior control exerted on $\gamma = \{x_0\} \times \omega \subset \Omega$,
where $x_0/a\in (0,1)\setminus \mathbb{Q}$ and it is not controllable if
$T<T_0(x_0).$
  If we assume $x_0/a$ is an algebraic real number of order $d > 1$, then we
prove the controllability for any time $T>0.$
  Finally, for the case of $N=2 \text{ or } 3$, we show the local null
controllability of the main nonlinear system by employing the source term
method followed by the Banach fixed point theorem.",http://arxiv.org/abs/2508.00812v1,http://arxiv.org/pdf/2508.00812v1,http://arxiv.org/abs/2508.00812v1,2025-08-03T22:41:17.959152
A Kerr soliton Ising machine for combinatorial optimization problems,"Yan Jin, Nitesh Chauhan, Jizhao Zang, Brian Edwards, Pratik Chaudhari, Firooz Aflatouni, Scott B. Papp",2025-08-01 17:45:01,"The growing challenges of scaling digital computing motivate new approaches,
especially through the dynamical evolution of physical systems that mimic
neural networks and combinatorial optimization problems. While light is a hyper
efficient information carrier, intrinsically weak light interactions make
direct information processing difficult to implement. Recently, specialized
nonlinear photonics have opened new controls over light fields with
extraordinary bandwidth, coherence, and the emergence of strong interactions
among nonlinear eigenstates like solitons. We harness an ensemble of hundreds
of Kerr-nonlinear microresonator solitons and implement an analog feedback
network to create an Ising machine with fully programmable all-to-all
interactions. By increasing the feedback for self, on-diagonal interactions,
each soliton exhibits a universal spin-like bifurcation. Using this palette of
interactions amongst the entire soliton ensemble, we encode the Ising machine
to solve the benchmark Boolean satisfiability problem (SAT). The combination of
uniform soliton interactions and the compatibility of our Ising machine with
high-speed data interconnects enables rapid and precise solutions of complex
SAT problems. Indeed, the soliton properties bound the tradeoff of optical
power and time use by the machine at approximately 10 mW and 1 $\mu$s for a
single feedback step. We performed >10,000 trials on more than 100 randomly
generated SAT instances to evaluate the Ising machine, demonstrating the
potential to exceed the performance of benchmark digital SAT solvers. Our work
highlights the convergence of optical nonlinearity, ultralow loss photonics,
and optoelectronic circuits, which can be combined for a wide range of
computation-acceleration tasks.",http://arxiv.org/abs/2508.00810v1,http://arxiv.org/pdf/2508.00810v1,http://arxiv.org/abs/2508.00810v1,2025-08-03T22:41:17.960891
Statistical Mechanics of Random Mixed State Ensembles with Fixed Energy,Harry J. D. Miller,2025-08-01 17:43:13,"Mixed state ensembles such as the Bures-Hall and Hilbert-Schmidt measure are
probability distributions that characterise the statistical properties of
random density matrices and can be used to determine the typical features of
mixed quantum states. Here we extend this framework by considering the
properties of random states with fixed average energy, and the
ensemble-averaged density matrix is derived under this additional physical
constraint. This gives rise to a type of microcanonical ensemble for random
mixed states and we connect its properties to a statistical mechanical entropy
and temperature. Our results are illustrated using a variety of simple spin
systems, and we find that they can exhibit exotic features such as phase
transitions in the absence of interactions and finite relative energy
fluctuations in the thermodynamic limit.",http://arxiv.org/abs/2508.00809v1,http://arxiv.org/pdf/2508.00809v1,http://arxiv.org/abs/2508.00809v1,2025-08-03T22:41:17.963069
"Temporal Evolution of the Third Interstellar Comet 3I/ATLAS: Spin, Color, Spectra and Dust Activity","T. Santana-Ros, O. Ivanova, S. Mykhailova, N. Erasmus, K. Kamiński, D. Oszkiewicz, T. Kwiatkowski, M. Husárik, T. S. Ngwane, A. Penttilä",2025-08-01 17:41:45,"We aim to characterize the physical and activity properties of the
interstellar comet 3I/ATLAS through spectroscopic and photometric observations
during the first month after its discovery. We performed time-series photometry
and long-slit spectroscopy between 2 and 29 July 2025 using multiple
ground-based telescopes. Photometric data were calibrated against field stars
from the ATLAS and APASS catalogs, and Fourier analysis was applied to derive
the comet's rotational period. Spectral data were obtained using the SALT
telescope and Nordic Optical Telescope. We report a spin period of $16.16 \pm
0.01$ h with a lightcurve amplitude of approximately 0.3 mag. The comet
exhibits increasing dust activity and reddening colors during the observation
period, with no visible tail detected, likely due to viewing geometry and low
dust production. Dust mass loss rates are estimated between 0.3 and 4.2 kg
s^-1, consistent with weakly active distant comets. Spectral colors are similar
to those of outer Solar System comets and differ from previously reported
values for 3I/ATLAS. The morphological and photometric properties of 3I/ATLAS
are consistent with a weakly active comet of outer Solar System origin, despite
its interstellar provenance. Continued monitoring around perihelion is
necessary to track changes in activity, color, which will provide insights into
the evolution of interstellar materials under solar radiation.",http://arxiv.org/abs/2508.00808v1,http://arxiv.org/pdf/2508.00808v1,http://arxiv.org/abs/2508.00808v1,2025-08-03T22:41:17.964184
Online Fine-Tuning of Carbon Emission Predictions using Real-Time Recurrent Learning for State Space Models,"Julian Lemmel, Manuel Kranzl, Adam Lamine, Philipp Neubauer, Radu Grosu, Sophie Neubauer",2025-08-01 17:37:19,"This paper introduces a new approach for fine-tuning the predictions of
structured state space models (SSMs) at inference time using real-time
recurrent learning. While SSMs are known for their efficiency and long-range
modeling capabilities, they are typically trained offline and remain static
during deployment. Our method enables online adaptation by continuously
updating model parameters in response to incoming data. We evaluate our
approach for linear-recurrent-unit SSMs using a small carbon emission dataset
collected from embedded automotive hardware. Experimental results show that our
method consistently reduces prediction error online during inference,
demonstrating its potential for dynamic, resource-constrained environments.",http://arxiv.org/abs/2508.00804v1,http://arxiv.org/pdf/2508.00804v1,http://arxiv.org/abs/2508.00804v1,2025-08-03T22:41:17.964891
"Multibeam High Throughput Satellite: Hardware Foundation, Resource Allocation, and Precoding","Rui Chen, Wen-Xuan Long, Bing-Qian Wang, Yuan He, Rui-Jin Sun, Nan Cheng, Gan Zheng, Dusit Niyato",2025-08-01 17:30:03,"With its wide coverage and uninterrupted service, satellite communication is
a critical technology for next-generation 6G communications. High throughput
satellite (HTS) systems, utilizing multipoint beam and frequency multiplexing
techniques, enable satellite communication capacity of up to Tbps to meet the
growing traffic demand. Therefore, it is imperative to review
the-state-of-the-art of multibeam HTS systems and identify their associated
challenges and perspectives. Firstly, we summarize the multibeam HTS hardware
foundations, including ground station systems, on-board payloads, and user
terminals. Subsequently, we review the flexible on-board radio resource
allocation approaches of bandwidth, power, time slot, and joint allocation
schemes of HTS systems to optimize resource utilization and cater to
non-uniform service demand. Additionally, we survey multibeam precoding methods
for the HTS system to achieve full-frequency reuse and interference
cancellation, which are classified according to different deployments such as
single gateway precoding, multiple gateway precoding, on-board precoding, and
hybrid on-board/on-ground precoding. Finally, we disscuss the challenges
related to Q/V band link outage, time and frequency synchronization of
gateways, the accuracy of channel state information (CSI), payload light-weight
development, and the application of deep learning (DL). Research on these
topics will contribute to enhancing the performance of HTS systems and finally
delivering high-speed data to areas underserved by terrestrial networks.",http://arxiv.org/abs/2508.00800v1,http://arxiv.org/pdf/2508.00800v1,http://arxiv.org/abs/2508.00800v1,2025-08-03T22:41:17.964891
Gravitational waves from axion inflation in the gradient expansion formalism I: Pure axion inflation,"Richard von Eckardstein, Kai Schmitz, Oleksandr Sobol",2025-08-01 17:24:57,"Axion inflation is a well-motivated model of cosmic inflation with a rich
phenomenology. The abundant production of gauge fields during axion inflation
notably sources a stochastic gravitational-wave (GW) background signal, which
nourishes the hope that future GW searches might have a chance to probe the
model. In this paper, we scrutinize GW production during axion inflation in the
gradient expansion formalism (GEF), a powerful numerical technique that
captures the nonlinear dynamics of the system in the limit of vanishing axion
gradients. We focus on axion inflation coupled to a pure Abelian gauge sector,
i.e., pure axion inflation (PAI), and perform the first-ever comprehensive
parameter scan of GW production in the Abelian PAI model close to the onset of
strong backreaction. Remarkably enough, we find that GW signals within the
reach of future GW interferometers can only be realized in parameter regions
that also lead to strong backreaction and that are in conflict with the upper
limit on $\Delta N_{\rm eff}$, i.e., the allowed energy density of dark
radiation. This observation defines a clear target for future lattice studies
of axion inflation that may confirm or improve the predictions of our GEF
benchmark.",http://arxiv.org/abs/2508.00798v1,http://arxiv.org/pdf/2508.00798v1,http://arxiv.org/abs/2508.00798v1,2025-08-03T22:41:17.968452
Close encounters between periodic light and periodic arrays of quantum emitters,"Frieder Lindel, Carlos J. Sánchez Martínez, Johannes Feist, Francisco J. García-Vidal",2025-08-01 17:24:07,"Periodically structured surfaces (metasurfaces), i.e., periodic light, have
evolved as a powerful tool for manipulating electromagnetic fields both in
classical and quantum regimes. However, no general approach for quantizing the
electromagnetic fields and treating quantum light-matter interactions in such
structures exists. Here, we construct an ab initio few-mode quantization scheme
for metasurface resonances based on macroscopic quantum electrodynamics. We use
our approach to propose a framework for strong light-matter coupling in which
collective excitations of periodic arrays of quantum emitters are strongly
coupled to the light modes supported by the metasurface, leading to the
formation of crystal polaritons. As a proof-of-principle example of their
potential, we show that interactions between crystal polaritons can lead to an
efficient and directional generation of entangled photon pairs.",http://arxiv.org/abs/2508.00797v1,http://arxiv.org/pdf/2508.00797v1,http://arxiv.org/abs/2508.00797v1,2025-08-03T22:41:17.968452
UV flux variation study in contact binary VW Cephei,"Anurag Baruah, Mayukh Pahari",2025-08-01 17:24:01,"Despite many attempts, the origin of UV emission line and continuum in
contact binary stars remains unclear. We present a substantial UV spectroscopic
analysis of VW Cephei, a late-type contact binary system, using 46
low-resolution spectra from the International Ultraviolet Explorer (IUE) in the
wavelength range 1150-1978 \r{A}. By modelling continuum and emissions lines in
individual spectra, we report the significant detection of OIII] (1660 and 1666
\r{A}) and SiIV (1393 and 1402 \r{A}) line complexes. We observe that UV fluxes
for both continuum and emission lines like CIV, OIII], CII and SiIV vary
significantly (fractional rms variability up to 45%) from hours to years. In
addition, line widths also change by hundreds of kilometres/sec. The UV flux
variabilities observed in the continuum bands and line emissions are
uncorrelated. However, most of the flux values follow the binary orbital period
observed from optical data. Our analysis indicates that, while the variation in
continuum flux may be attributed to a heated photosphere, the line width
measurements indicate that the emission lines are likely formed in the
dynamical clouds associated with Roche lobe overflow. We estimate the mass
transfer rate of $ \dot{M} = (0.82 \pm 0.01) \times 10^{-7} \ M_{\odot}
{yr^{-1}}$ from UV line fluxes, which is in good agreement with optical
studies.",http://arxiv.org/abs/2508.00796v1,http://arxiv.org/pdf/2508.00796v1,http://arxiv.org/abs/2508.00796v1,2025-08-03T22:41:17.971140
Video Generators are Robot Policies,"Junbang Liang, Pavel Tokmakov, Ruoshi Liu, Sruthi Sudhakar, Paarth Shah, Rares Ambrus, Carl Vondrick",2025-08-01 17:23:49,"Despite tremendous progress in dexterous manipulation, current visuomotor
policies remain fundamentally limited by two challenges: they struggle to
generalize under perceptual or behavioral distribution shifts, and their
performance is constrained by the size of human demonstration data. In this
paper, we use video generation as a proxy for robot policy learning to address
both limitations simultaneously. We propose Video Policy, a modular framework
that combines video and action generation that can be trained end-to-end. Our
results demonstrate that learning to generate videos of robot behavior allows
for the extraction of policies with minimal demonstration data, significantly
improving robustness and sample efficiency. Our method shows strong
generalization to unseen objects, backgrounds, and tasks, both in simulation
and the real world. We further highlight that task success is closely tied to
the generated video, with action-free video data providing critical benefits
for generalizing to novel tasks. By leveraging large-scale video generative
models, we achieve superior performance compared to traditional behavior
cloning, paving the way for more scalable and data-efficient robot policy
learning.",http://arxiv.org/abs/2508.00795v1,http://arxiv.org/pdf/2508.00795v1,http://arxiv.org/abs/2508.00795v1,2025-08-03T22:41:17.971653
Magnetic Octupole Hall Effect in d-Wave Altermagnets,"Hye-Won Ko, Kyung-Jin Lee",2025-08-01 17:23:11,"Order parameters not only characterize symmetry-broken equilibrium phases but
also govern transport phenomena in the nonequilibrium regime. Altermagnets, a
class of magnetic systems integrating ferromagnetic and antiferromagnetic
features, host multipolar orders in addition to dipolar Neel order. In this
work, we demonstrate the multipole Hall effect in d-wave altermagnets--a
transverse flow of multipole moments induced by an electric field. Using
symmetry analysis and linear response theory, we show that the magnetic
octupole Hall effect persists even in symmetries where the spin-splitter effect
is forbidden and thus provides a robust experimental signature. In addition, we
identify a sizable electric quadrupole Hall effect, originating from quadrupole
splittings in the band structure. Our results expand the family of Hall effects
to include higher-order multipolar responses and establish altermagnets as a
versatile platform for exploring multipole transport beyond spin and orbital
degrees of freedom.",http://arxiv.org/abs/2508.00794v1,http://arxiv.org/pdf/2508.00794v1,http://arxiv.org/abs/2508.00794v1,2025-08-03T22:41:17.973056
"Persistent spin textures, altermagnetism and charge-to-spin conversion in metallic chiral crystals TM$_{3}$X$_{6}$","Karma Tenzin, Berkay Kilic, Raghottam Sattigeri, Zhiren He, Chao Chen Ye, Marcio Costa, Marco Buongiorno Nardelli, Carmine Autieri, Jagoda Slawinska",2025-08-01 17:12:48,"Chiral crystals, due to the lack of inversion and mirror symmetries, exhibit
unique spin responses to external fields, enabling physical effects rarely
observed in high-symmetry systems. Here, we show that materials from the chiral
dichalcogenide family TM$_3$X$_6$ (T = 3d, M = 4d/5d, X = S) exhibit persistent
spin texture (PST) - unidirectional spin polarization of states across large
regions of the reciprocal space - in their nonmagnetic metallic phase. Using
the example of NiTa$_{3}$S$_{6}$ and NiNb$_{3}$S$_{6}$, we show that PSTs cover
the full Fermi surface, a rare and desirable feature that enables efficient
charge-to-spin conversion and suggests long spin lifetimes and coherent spin
transport above magnetic ordering temperatures. At low temperatures, the
materials that order antiferromagnetically become chiral altermagnets, where
spin textures originating from spin-orbit coupling and altermagnetism combine
in a way that sensitively depends on the orientation of the Neel vector. Using
symmetry analysis and first-principles calculations, we classify magnetic
ground states across the family, identify cases with weak ferromagnetism, and
track the evolution of spin textures and charge-to-spin conversion across
magnetic phases and different Neel vector orientations, revealing spin
transport signatures that allow one to distinguish Neel vector directions.
These findings establish TM$_3$X$_6$ as a tunable platform for efficient
charge-to-spin conversion and spin transport, combining structural chirality,
persistent spin textures, and altermagnetism.",http://arxiv.org/abs/2508.00789v1,http://arxiv.org/pdf/2508.00789v1,http://arxiv.org/abs/2508.00789v1,2025-08-03T22:41:17.975070
Do They Understand Them? An Updated Evaluation on Nonbinary Pronoun Handling in Large Language Models,"Xushuo Tang, Yi Ding, Zhengyi Yang, Yin Chen, Yongrui Gu, Wenke Yang, Mingchen Ju, Xin Cao, Yongfei Liu, Wenjie Zhang",2025-08-01 17:11:42,"Large language models (LLMs) are increasingly deployed in sensitive contexts
where fairness and inclusivity are critical. Pronoun usage, especially
concerning gender-neutral and neopronouns, remains a key challenge for
responsible AI. Prior work, such as the MISGENDERED benchmark, revealed
significant limitations in earlier LLMs' handling of inclusive pronouns, but
was constrained to outdated models and limited evaluations. In this study, we
introduce MISGENDERED+, an extended and updated benchmark for evaluating LLMs'
pronoun fidelity. We benchmark five representative LLMs, GPT-4o, Claude 4,
DeepSeek-V3, Qwen Turbo, and Qwen2.5, across zero-shot, few-shot, and gender
identity inference. Our results show notable improvements compared with
previous studies, especially in binary and gender-neutral pronoun accuracy.
However, accuracy on neopronouns and reverse inference tasks remains
inconsistent, underscoring persistent gaps in identity-sensitive reasoning. We
discuss implications, model-specific observations, and avenues for future
inclusive AI research.",http://arxiv.org/abs/2508.00788v1,http://arxiv.org/pdf/2508.00788v1,http://arxiv.org/abs/2508.00788v1,2025-08-03T22:41:17.976370
On the criticality of the configuration-space statistical geometry,"Yu-Jing Liu, Wen-Yu Su, Yong-Feng Yang, Nvsen Ma, Chen Cheng",2025-08-01 17:11:07,"While phases and phase transitions are conventionally described by local
order parameters in real space, we present a unified framework characterizing
the phase transition through the geometry of configuration space defined by the
statistics of pairwise distances $r_H$ between configurations. Focusing on the
concrete example of Ising spins, we establish crucial analytical links between
this geometry and fundamental real-space observables, i.e., the magnetization
and two-point spin correlation functions. This link unveils the universal
scaling law in the configuration space: the standard deviation of the
normalized distances exhibits universal criticality as
$\sqrt{\mathrm{Var}(r_H)}\sim L^{-2\beta/\nu}$, provided that the system
possesses zero magnetization and satisfies $4\beta/\nu < d$. Numerical
stochastic series expansion quantum Monte Carlo simulations on the
transverse-field Ising model (TFIM) validate this scaling law: (i) It is
perfectly validated in the one-dimensional TFIM, where all theoretical criteria
are satisfied; (ii) Its robustness is confirmed in the two-dimensional TFIM,
where, despite the theoretical applicability condition being at its marginal
limit, our method robustly captures the effective scaling dominated by physical
correlations; (iii) The method's specificity is demonstrated via a critical
control experiment in the orthogonal $\hat{\sigma}^x$ basis, where no
long-range order exists, correctly reverts to a non-critical background
scaling. Moreover, the distribution probability $P(r_H)$ parameterized by the
transverse field $h$ forms a one-dimensional manifold. Information-geometric
analyses, particularly the Fisher information defined on this manifold,
successfully pinpoint the TFIM phase transition, regardless of the measuring
basis.",http://arxiv.org/abs/2508.00787v1,http://arxiv.org/pdf/2508.00787v1,http://arxiv.org/abs/2508.00787v1,2025-08-03T22:41:17.977546
On the interaction of dilatancy and friction in the behavior of fluid-saturated sheared granular materials: a coupled Computational Fluid Dynamics--Discrete Element Method study,"Bimal Chhushyabaga, Behrooz Ferdowsi",2025-08-01 17:10:31,"Frictional instabilities in fluid-saturated granular materials underlie
critical natural hazards such as submarine landslides and earthquake
initiation. Distinct failure behaviors emerge under subaerial and subaqueous
conditions due to the coupled effects of mechanical deformation, interparticle
friction, and fluid interactions. This study employs three-dimensional coupled
Computational Fluid Dynamics-Discrete Element Method (CFD-DEM) simulations to
investigate the collapse and runout dynamics of dense and loose granular
assemblies across these settings. Parametric analyses reveal that pore pressure
evolution plays a central role in governing failure mechanisms: dense
assemblies stabilize through dilation, while loose assemblies undergo rapid
compaction and fluidization, particularly under subaqueous conditions.
Spatiotemporal analyses of coarse-grained fields further highlight
strain-rate-dependent behavior driven by evolving porosity and effective
stress. Both environments exhibit rate-strengthening behavior that scales with
the inertial number (In) and viscous number (Iv), though driven by distinct
mechanisms: subaerial systems are dominated by interparticle contact networks,
whereas subaqueous systems are influenced by fluid drag, pore-pressure buildup,
and lubrication. An analytical solution for excess pore pressure is compared
with breaching-induced pressure distributions from CFD-DEM simulations, using
input parameters derived from numerical triaxial DEM tests. The model captures
fluid-particle coupling effectively, reproducing comparable excess pore
pressures at steady state, while early-time discrepancies underscore the
complexities of transient interactions. These findings advance the
understanding of failure mechanics in saturated granular media and support the
development of physics-based models for mitigating hazards associated with
subaqueous granular flows.",http://arxiv.org/abs/2508.00786v1,http://arxiv.org/pdf/2508.00786v1,http://arxiv.org/abs/2508.00786v1,2025-08-03T22:41:17.979140
Explainable AI and Machine Learning for Exam-based Student Evaluation: Causal and Predictive Analysis of Socio-academic and Economic Factors,"Bushra Akter, Md Biplob Hosen, Sabbir Ahmed, Mehrin Anannya, Md. Farhad Hossain",2025-08-01 17:09:49,"Academic performance depends on a multivariable nexus of socio-academic and
financial factors. This study investigates these influences to develop
effective strategies for optimizing students' CGPA. To achieve this, we
reviewed various literature to identify key influencing factors and constructed
an initial hypothetical causal graph based on the findings. Additionally, an
online survey was conducted, where 1,050 students participated, providing
comprehensive data for analysis. Rigorous data preprocessing techniques,
including cleaning and visualization, ensured data quality before analysis.
Causal analysis validated the relationships among variables, offering deeper
insights into their direct and indirect effects on CGPA. Regression models were
implemented for CGPA prediction, while classification models categorized
students based on performance levels. Ridge Regression demonstrated strong
predictive accuracy, achieving a Mean Absolute Error of 0.12 and a Mean Squared
Error of 0.023. Random Forest outperformed in classification, attaining an
F1-score near perfection and an accuracy of 98.68%. Explainable AI techniques
such as SHAP, LIME, and Interpret enhanced model interpretability, highlighting
critical factors such as study hours, scholarships, parental education, and
prior academic performance. The study culminated in the development of a
web-based application that provides students with personalized insights,
allowing them to predict academic performance, identify areas for improvement,
and make informed decisions to enhance their outcomes.",http://arxiv.org/abs/2508.00785v1,http://arxiv.org/pdf/2508.00785v1,http://arxiv.org/abs/2508.00785v1,2025-08-03T22:41:17.979724
IGL-Nav: Incremental 3D Gaussian Localization for Image-goal Navigation,"Wenxuan Guo, Xiuwei Xu, Hang Yin, Ziwei Wang, Jianjiang Feng, Jie Zhou, Jiwen Lu",2025-08-01 17:59:56,"Visual navigation with an image as goal is a fundamental and challenging
problem. Conventional methods either rely on end-to-end RL learning or
modular-based policy with topological graph or BEV map as memory, which cannot
fully model the geometric relationship between the explored 3D environment and
the goal image. In order to efficiently and accurately localize the goal image
in 3D space, we build our navigation system upon the renderable 3D gaussian
(3DGS) representation. However, due to the computational intensity of 3DGS
optimization and the large search space of 6-DoF camera pose, directly
leveraging 3DGS for image localization during agent exploration process is
prohibitively inefficient. To this end, we propose IGL-Nav, an Incremental 3D
Gaussian Localization framework for efficient and 3D-aware image-goal
navigation. Specifically, we incrementally update the scene representation as
new images arrive with feed-forward monocular prediction. Then we coarsely
localize the goal by leveraging the geometric information for discrete space
matching, which can be equivalent to efficient 3D convolution. When the agent
is close to the goal, we finally solve the fine target pose with optimization
via differentiable rendering. The proposed IGL-Nav outperforms existing
state-of-the-art methods by a large margin across diverse experimental
configurations. It can also handle the more challenging free-view image-goal
setting and be deployed on real-world robotic platform using a cellphone to
capture goal image at arbitrary pose. Project page:
https://gwxuan.github.io/IGL-Nav/.",http://arxiv.org/abs/2508.00823v1,http://arxiv.org/pdf/2508.00823v1,http://arxiv.org/abs/2508.00823v1,2025-08-03T22:53:01.070816
Cross-Dataset Semantic Segmentation Performance Analysis: Unifying NIST Point Cloud City Datasets for 3D Deep Learning,"Alexander Nikitas Dimopoulos, Joseph Grasso",2025-08-01 17:59:02,"This study analyzes semantic segmentation performance across heterogeneously
labeled point-cloud datasets relevant to public safety applications, including
pre-incident planning systems derived from lidar scans. Using NIST's Point
Cloud City dataset (Enfield and Memphis collections), we investigate challenges
in unifying differently labeled 3D data. Our methodology employs a graded
schema with the KPConv architecture, evaluating performance through IoU metrics
on safety-relevant features. Results indicate performance variability:
geometrically large objects (e.g. stairs, windows) achieve higher segmentation
performance, suggesting potential for navigational context, while smaller
safety-critical features exhibit lower recognition rates. Performance is
impacted by class imbalance and the limited geometric distinction of smaller
objects in typical lidar scans, indicating limitations in detecting certain
safety-relevant features using current point-cloud methods. Key identified
challenges include insufficient labeled data, difficulties in unifying class
labels across datasets, and the need for standardization. Potential directions
include automated labeling and multi-dataset learning strategies. We conclude
that reliable point-cloud semantic segmentation for public safety necessitates
standardized annotation protocols and improved labeling techniques to address
data heterogeneity and the detection of small, safety-critical elements.",http://arxiv.org/abs/2508.00822v1,http://arxiv.org/pdf/2508.00822v1,http://arxiv.org/abs/2508.00822v1,2025-08-03T22:53:01.070816
Efficient Solving of Large Single Input Superstate Decomposable Markovian Decision Process,"Youssef Ait El Mahjoub, Jean-Michel Fourneau, Salma Alouah",2025-08-01 17:49:27,"Solving Markov Decision Processes (MDPs) remains a central challenge in
sequential decision-making, especially when dealing with large state spaces and
long-term optimization criteria. A key step in Bellman dynamic programming
algorithms is the policy evaluation, which becomes computationally demanding in
infinite-horizon settings such as average-reward or discounted-reward
formulations. In the context of Markov chains, aggregation and disaggregation
techniques have for a long time been used to reduce complexity by exploiting
structural decompositions. In this work, we extend these principles to a
structured class of MDPs. We define the Single-Input Superstate Decomposable
Markov Decision Process (SISDMDP), which combines Chiu's single-input
decomposition with Robertazzi's single-cycle recurrence property. When a policy
induces this structure, the resulting transition graph can be decomposed into
interacting components with centralized recurrence. We develop an exact and
efficient policy evaluation method based on this structure. This yields a
scalable solution applicable to both average and discounted reward MDPs.",http://arxiv.org/abs/2508.00816v1,http://arxiv.org/pdf/2508.00816v1,http://arxiv.org/abs/2508.00816v1,2025-08-03T22:53:01.070816
Search for Dark Matter Scattering from Optically Levitated Nanoparticles,"Yu-Han Tseng, T. W. Penny, Benjamin Siegel, Jiaxiang Wang, David C. Moore",2025-08-01 17:49:06,"The development of levitated optomechanics has enabled precise force sensors
that operate in the quantum measurement regime, opening up unique opportunities
to search for new physics whose weak interactions may have evaded existing
sensors. We demonstrate the detection of impulsive forces acting on optically
levitated nanoparticles, where the dominant noise source is provided by
measurement backaction. Using these sensors, we search for momentum transfers
that may originate from scattering of passing particle-like dark matter. For
dark matter that couples to Standard Model neutrons via a generic long-range
interaction, this search constrains a range of models in the mass range
1-$10^7~\mathrm{GeV/}c^2$, placing upper limits on single neutron coupling
strength as low as $\leq 1 \times 10^{-7}$ at the 95% confidence level. We also
demonstrate the ability of using the inherent directional sensitivity of these
sensors to separate possible dark matter signals from backgrounds. Future
extensions of the techniques developed here can enable searches for light dark
matter and massive neutrinos that can reach sensitivity several orders of
magnitude beyond existing searches.",http://arxiv.org/abs/2508.00815v1,http://arxiv.org/pdf/2508.00815v1,http://arxiv.org/abs/2508.00815v1,2025-08-03T22:53:01.080894
On the controllability of the Kuramoto-Sivashinsky equation on multi-dimensional cylindrical domains,"Víctor Hernández-Santamaría, Subrata Majumdar",2025-08-01 17:45:59,"In this article, we investigate null controllability of the
Kuramoto-Sivashinsky (KS) equation on a cylindrical domain
$\Omega=\Omega_x\times \Omega_y$ in $\mathbb R^N$, where $\Omega_x=(0,a),$
$a>0$ and $\Omega_y$ is a smooth domain in $\mathbb R^{N-1}$. We first study
the controllability of this system by a control acting on $\{0\}\times \omega$,
$\omega\subset \Omega_y$, through the boundary term associated with the
Laplacian component. The null controllability of the linearized system is
proved using a combination of two techniques: the method of moments and
Lebeau-Robbiano strategy. We provide a necessary and sufficient condition for
the null controllability of this system along with an explicit control cost
estimate. Furthermore, we show that there exists minimal time $T_0(x_0)>0$ such
that the system is null controllable for all time $T > T_0(x_0)$ by means of an
interior control exerted on $\gamma = \{x_0\} \times \omega \subset \Omega$,
where $x_0/a\in (0,1)\setminus \mathbb{Q}$ and it is not controllable if
$T<T_0(x_0).$
  If we assume $x_0/a$ is an algebraic real number of order $d > 1$, then we
prove the controllability for any time $T>0.$
  Finally, for the case of $N=2 \text{ or } 3$, we show the local null
controllability of the main nonlinear system by employing the source term
method followed by the Banach fixed point theorem.",http://arxiv.org/abs/2508.00812v1,http://arxiv.org/pdf/2508.00812v1,http://arxiv.org/abs/2508.00812v1,2025-08-03T22:53:01.081864
